Session ID,Date,Customer Name,Customer Email,Status,CEO Participated,Last Customer Question,Last CEO Response,Full Transcript
session_e5e8e4d5-ed68-46eb-a872-063753d666fa,2025-04-25 09:13:04,visitor95659,,Pending/Open,Yes,ok!,Μπορεί να είναι στα ανεπιθύμητα,"[Customer]: καλημέρα, προσπαθώ να κάνω είσοδο και δεν με αφήνει, ενώ έχω κάνει λογαριασμό οταν παω να κάνω είσοδο μου λέει λάθος κωδικος
[CEO (Costo)]: Πρεπει να βρείτε το email ενεργοποίησης που σας εχεις αποσταλεί κατα την εγγραφη σας
[CEO (Costo)]: Μπορεί να είναι στα ανεπιθύμητα
[Customer]: ok!"
session_d9ca450d-778c-458a-8b17-6e76b7611e9d,2025-04-23 13:23:07,visitor95550,,Pending/Open,Yes,"Ωραία. Ναι, σε ποιον αριθμό σας καλώ;",210 4208731,"[Customer]: καλησπέρα σας - ήθελα να ρωτήσω αν μπορώ να ανεβάσω ένα αρχείο excel με τα προιόντα μου για bulk upload
[CEO (Costo)]: Καλημερα. Συστατικά ή συνταγες;
[Customer]: συστατικά
[CEO (Costo)]: Είναι μέσα στα επόμενα που έχουν δρομολογηθει.
[Customer]: οκ, άρα δεν είναι διαθέσιμο τώρα
[Customer]: επίσης - το κόστος που βάζω στα συστατικά είναι η καθαρή αξία ή με ΦΠΑ;
[CEO (Costo)]: Παρόλα αυτά έχουμε κάποιες προτάσεις. Αν θέλετε καλέστε μας.
[CEO (Costo)]: Χωρις φπα
[Customer]: Ωραία. Ναι, σε ποιον αριθμό σας καλώ;
[CEO (Costo)]: 210 4208731"
session_ff812cb4-de8a-4d78-864a-481024a9dab9,2025-04-22 22:35:37,visitor95515,,Pending/Open,Yes,"μήπως είδατε το πρόβλημα με τις ""αλλαγές"" των συνταγών;",Με ποιο email έχετε εγγραφει;,"[Customer]: μήπως είδατε το πρόβλημα με τις ""αλλαγές"" των συνταγών;
[CEO (Costo)]: Με ποιο email έχετε εγγραφει;"
session_3d91a969-3b91-4959-8c34-a3318009e57b,2025-04-20 09:49:21,visitor95396,,Pending/Open,Yes,γενικά όλες οι συνταγές έχουν χάσει το μεγαλύτερο μέρος των συστατικών τους,Καλησπέρα σας και Χριστός Ανέστη. Μπορείτε να μας αποστείλετε το email εγγραφής σας στο CostoMenu για να δει το τεχνικό μας τμήμα το θέμα που αντιμετωπίζετε; Ευχαριστούμε.,"[Customer]: Χριστός Ανέστη και Χρόνια Πολλά
[Customer]: Συγγνώμη που σας γράφω ανήμερα του Πάσχα, αλλά αντιμετωπίζουμε ένα μεγάλο πρόβλημα με τις συνταγές μας.
[Customer]: Έχουν διαγραφεί από τις συνταγές κάποια υλικά
[Customer]: παράδειγμα, όποια συνταγή είχε αλεύρι ζαχαροπλαστικής, έχει εξαφανιστεί 0πλέον από τη συνταγή
[Customer]: Το ίδιο και με την κρέμα γάλακτος
[Customer]: γενικά όλες οι συνταγές έχουν χάσει το μεγαλύτερο μέρος των συστατικών τους
[CEO (Costo)]: Καλησπέρα σας Χριστός Ανεστη.
[CEO (Costo)]: Είδαμε το θέμα, θα επανέλθουμε σύντομα με την επίλυση του. Ευχαριστούμε και συγγνώμη για την αναστάτωση.
[CEO (Costo)]: Καλησπέρα σας και Χριστός Ανέστη. Μπορείτε να μας αποστείλετε το email εγγραφής σας στο CostoMenu για να δει το τεχνικό μας τμήμα το θέμα που αντιμετωπίζετε; Ευχαριστούμε."
session_044a3078-de1f-4427-8f38-5daedc70fbde,2025-04-17 14:22:47,visitor95306,,Pending/Open,Yes,καλησπέρα σας δεν μπορώ να δημιουργήσω λογαριασμο,Μπορειτε να μας καλέσετε στο 210 4208731,"[Customer]: καλησπέρα σας
[CEO (Costo)]: Καλησπερα σας
[Customer]: καλησπέρα σας δεν μπορώ να δημιουργήσω λογαριασμο
[CEO (Costo)]: Μπορειτε να μας καλέσετε στο 210 4208731"
session_4e7a17e0-1b67-491d-87d3-08d84a72adc5,2025-04-15 17:39:45,visitor95193,,Pending/Open,Yes,i did it,We ll be happy to help. Have a good day,"[Customer]: hello
[CEO (Costo)]: Hallo
[Customer]: you have  a bar called ingredients and a bar call quipment that has a choice of cooking & prep / serving so i wonder all the invoces that i have and i want to put all the items i buy in witch
[Customer]: bar i put them ??
[CEO (Costo)]: The equipment is just for the pans and plates you use to cook and present you recipe. Nothing to do with cost.
[Customer]: but why its asks price ??
[CEO (Costo)]: In the ingredients tab you use ingredients with cost and also you can use it to add consumables that are inclided in every recipe e.g take away boxes etc
[CEO (Costo)]: Just to describe the equipment and have a reference point with your suppliers
[Customer]: the take away box i use it on the INGREDIENTS choice not the equipment
[Customer]: ??
[CEO (Costo)]: Yes anything that you use and dispose in every recipe must go there in order fir the portion cost to be accurate
[Customer]: okay thank you
[CEO (Costo)]: Where is your country of residence?
[CEO (Costo)]: Is it the U.S?
[Customer]: uk
[CEO (Costo)]: Ok you know you can change the currency symbol right?
[CEO (Costo)]: Into pounds
[Customer]: where i can do it
[CEO (Costo)]: Settings
[CEO (Costo)]: Preferences
[Customer]: i did it
[CEO (Costo)]: Also please make sure you use the ""How to videos"" from the help, every time you have questions
[CEO (Costo)]: Or contact us.
[CEO (Costo)]: We ll be happy to help. Have a good day"
session_c29c92f7-9df0-4be1-a5b7-f72fe81158ec,2025-04-06 17:22:34,visitor94655,,Pending/Open,Yes,Εγώ ευχαριστώ!,Για αρχες Μαίου. Ευχαριστω,"[Customer]: Καλησπέρα, μπορώ να ανανεώσω για ένα μήνα καπος;, γιατί περιμένω να ξεκινήσω σεζόν για να πληρωθώ,και να κάνω ετήσια συνδρομή .
[CEO (Costo)]: Με ποιο email έχετε εγγραφει;
[Customer]: lengos16@gmail.com
[Customer]: Τελικά;
[CEO (Costo)]: Θελετε να μας καλεσετε στο 2104208731
[Customer]: Καλησπέρα,πότε περίπου θα ανοίξει η συνδρομή;
[CEO (Costo)]: Ανοιξε μόλις.
[CEO (Costo)]: Ο αριθμός λογαριασμού για το CostoMenu είναι :

Τράπεζα Πειραιώς 
Αρ. Λογαριασμού 5712-053881-376 
IBAN: GR59 0172 7120 0057 1205 3881 376
Ονομα: Αντώνιος Γ. Παρούσης
[CEO (Costo)]: Ποσο 111.60
[CEO (Costo)]: Για αρχες Μαίου. Ευχαριστω
[Customer]: Εγώ ευχαριστώ!"
session_55c2146a-90ec-4378-901b-97c4f33ebbd7,2025-03-29 20:50:37,visitor94241,,Pending/Open,Yes,απο το προφίλ μου πως να το κανω αφού δεν μπορω να μπω;,Η διαδικασία λειτουργει κανονικα. Τι πρόβλημα παρουσιαζεται; Ποια βήματα ακολουθείτε για την επαναφορα κωδικου;,"[Customer]: καλησπέρα σας
[Customer]: προσπαθω απο εχθες να επαναφερω τον λογαριασμό μου αλλα δεν μπορω.
[Customer]: τι παει λαθος;
[Customer]: δεν μου επιτρέπει να φτιαξω νεο password
[CEO (Costo)]: Καλησπερα σας. Ακολουθείτε τη διαδικασία ""ξεχασα τον κωδικο μου""  ή τη διαδικασία αλλαγη κωδικου απο το προφίλ σας;
[Customer]: το έκανα απο το ξέχασα τον κωδικό μου.
[Customer]: μου έστειλαν το λινκ στο mail μου αλλα δεν με αφήνει να το αλλάξω.
[Customer]: απο το προφίλ μου πως να το κανω αφού δεν μπορω να μπω;
[CEO (Costo)]: Η διαδικασία λειτουργει κανονικα. Τι πρόβλημα παρουσιαζεται; Ποια βήματα ακολουθείτε για την επαναφορα κωδικου;"
session_0da969fe-4971-423c-8d54-ba4dfc763820,2025-03-28 12:52:51,visitor94150,,Pending/Open,Yes,φαβα,Οι τεχνικοι μας ειδαν οτι τα δυο υλικα που αναφέρατε ειναι μέσα στη συνταγη. Τι αλλο προβλημα παρουσιαζεται;,"[Customer]: Καλησπερα.ερωτηση λίγη η συνδρομή μου την Κυριακή και αυτή την στιγμή δεν μπορώ να την ανανεώσω. θα την κάνω την ανανέωση δεύτερα η τρίτη..υπάρχει περίπτωση να χαθούν τα αρχεία μου?
[CEO (Costo)]: Καλησπέρα. Δεν χάνονται όχι
[Customer]: Καλημέρα.Χρονια πολλα & Χριστός ανέστη.
[Customer]: ξεκίνησα να εκτυπώνω τς συνταγές και λείπουν κάποια συστατικά ενώ δεν τς έχω αλλάξει και τς έχω εκτυπώσει ξανά πριν μια εβδομάδα σωστές.
[Customer]: στον καπνιστό ταραμά έλειπε
[Customer]: το ηλιέλαιο και το κρεμμυδι
[CEO (Costo)]: Είδαμε το θέμα, θα επανέλθουμε σύντομα με την επίλυση του. Ευχαριστούμε και συγγνώμη για την αναστάτωση.
[Customer]: Ευχαριστώ πολύ.Καλη συνέχεια.
[CEO (Costo)]: Καλησπέρα σας και Χριστός Ανέστη. Μπορείτε να μας αποστείλετε το email εγγραφής σας στο CostoMenu για να δει το τεχνικό μας τμήμα το θέμα που αντιμετωπίζετε; Ευχαριστούμε.
[Customer]: dimitris.pap89@gmail.com
[Customer]: Καλημέρα & Αληθώς Ανέστη.
[Customer]: Ποτέ θα μπορέσει να λυθεί το πρόβλημα γιατί χρειάζομαι τς συνταγές ολοκληρωμένες?
[CEO (Costo)]: Τωρα που εχουμε το email σας λογικα εντος της ημερας
[Customer]: Ευχαριστώ..
[CEO (Costo)]: Οι τεχνικοι μας ειδαν οτι τα δυο υλικα που αναφέρατε ειναι μέσα στη συνταγη. Τι αλλο προβλημα παρουσιαζεται;
[Customer]: θα μπορούσα να σασ πάρω τηλέφωνο να σασ εξηγησω
[Customer]: λείπουνε από σχεδόν όλες τσ συνταγές υλικα
[Customer]: λουκουμας
[Customer]: ceasers ντρεσιγκ
[Customer]: dressing τσικλονε
[Customer]: γκρεμολατα
[Customer]: πουρές πατατας
[Customer]: φαβα"
session_54ed8948-747e-4053-b9e5-37621fa7526b,2025-03-22 15:36:22,visitor93906,,Pending/Open,Yes,"δηλαδή αν η συνταγή μου είναι για 1 κιλό και είναι για κάτι παραπάνω από 2 μερίδες, θα πρέπει να προσαρμόσω ολόκληρη συνταγή για να βγει για άρτιο αριθμό μερίδων; δεν το βρίσκω λογικό αυτό",Έχετε δίκιο το προωθήσαμε ήδη στο τεχνικό τμήμα για να γινει η αλλαγή επιτρέποντας δεκαδικά.,"[Customer]: πως θα μπορούσα στην επιλογή μερίδες να βάζω δεκαδικό αριθμό; να είναι 2,5 μερίδες πχ
[CEO (Costo)]: Οι μερίδες ειναι αρτιος αροθμος
[Customer]: δηλαδή αν η συνταγή μου είναι για 1 κιλό και είναι για κάτι παραπάνω από 2 μερίδες, θα πρέπει να προσαρμόσω ολόκληρη συνταγή για να βγει για άρτιο αριθμό μερίδων; δεν το βρίσκω λογικό αυτό
[CEO (Costo)]: Έχετε δίκιο το προωθήσαμε ήδη στο τεχνικό τμήμα για να γινει η αλλαγή επιτρέποντας δεκαδικά."
session_839423a3-2623-422a-a77e-cb11bb2025c9,2025-03-19 21:54:22,visitor93762,,Pending/Open,Yes,ok,Θα επικοινωνήσουμε αύριο μόλις δούμε την περίπτωση,"[Customer]: δεν μου εχει ερθει ακομη το mail ενεργοποιησης
[CEO (Costo)]: Ποιο είναι το email σας
[Customer]: a.christoforidis@hotmail.com
[CEO (Costo)]: Τσεκάρατε στα ανεπιθύμητα;
[Customer]: ναι
[CEO (Costo)]: Θα επικοινωνήσουμε αύριο μόλις δούμε την περίπτωση
[Customer]: ok"
session_a6d1b7f1-d1dc-400b-9eea-8b082c8ae5f6,2025-03-19 18:47:35,visitor93754,,Pending/Open,Yes,ευχαριστώ,Με το email σας,"[Customer]: I didn't receive the activation email
[Customer]: I already checked my spams
[Customer]: my email I okorelis@yahoo.com
[CEO (Costo)]: Καλησπερα σας. Μόλις σας ενεργοποιήσαμε. Μπορειτε να συνδεθείτε τώρα
[CEO (Costo)]: Με το email σας
[Customer]: ευχαριστώ"
session_fa5c841f-547a-47f1-8325-8a5093e4ead7,2025-03-18 16:04:39,visitor93683,,Pending/Open,Yes,κωδικο προσφορας,Δεν έχετε κωδικο προσφοράς. Είναι για ειδικές συμφωνίες μεγάλων οργανισμών με πολλούς χρήστες,"[Customer]: κωδικο προσφορας
[CEO (Costo)]: Δεν έχετε κωδικο προσφοράς. Είναι για ειδικές συμφωνίες μεγάλων οργανισμών με πολλούς χρήστες"
